global_step,wall_time_sec_since_prev_iter,loss
23678,0.30283491,0.65499616
23679,0.32265853,0.63967061
23680,0.31418692,0.78827596
23681,0.28893547,0.81634468
23682,0.34029287,0.69431174
23683,0.32500732,0.66842437
23684,0.30681185,0.65499008
23685,0.34125318,0.71665388
23686,0.37544155,0.77397680
23687,0.31252700,0.68075734
23688,0.31050026,0.67427409
23689,0.30522499,0.72319013
23690,0.30135564,1.83171153
23691,0.35380322,0.67307371
23692,0.32035975,0.64505440
23693,0.32421131,0.78516001
23694,0.33642259,1.40338051
23695,0.34407448,0.82042807
23696,0.35572521,1.87667131
23697,0.35339902,0.68528348
23698,0.32257574,0.60630614
23699,0.37743905,0.66501462
23700,0.35690695,0.80244803
23701,0.34643173,0.71195930
23702,0.40550366,0.64343369
23703,0.39858871,0.88560182
23704,0.40948378,0.81550986
23705,0.34727313,0.69164950
23706,0.40526627,0.76658803
23707,0.32974041,0.75992525
23708,0.33630462,0.61392957
23709,0.33504176,0.70605332
23710,0.32028893,0.54554152
23711,0.32747965,1.61193478
23712,0.31430216,0.64212042
23713,0.33716901,0.65549386
23714,0.32485686,0.87861556
23715,0.31897321,1.10910726
23716,0.33655218,0.83616012
23717,0.30538056,1.02653825
23718,0.37476088,0.78490472
23719,0.35450359,0.86980736
23720,0.35271201,1.00002491
23721,0.38383427,2.32260084
23722,0.35407738,1.02985978
23723,0.35359681,1.67649102
23724,0.34931696,0.62333089
23725,0.33747288,0.57094663
23726,0.36298054,0.55487275
23727,0.32034270,0.59458852
23728,0.36174026,0.60292244
23729,0.33155596,0.67589104
23730,0.36165600,0.64183205
23731,0.35094103,0.71810120
23732,0.38968205,0.85243738
23733,0.30911805,0.65606445
23734,0.36883267,0.82544333
23735,0.37457660,0.89034021
23736,0.38206708,0.65928620
23737,0.37916711,2.53726912
23738,0.37274245,0.95334655
23739,0.36808573,0.70488161
23740,0.38695795,1.02974510
23741,0.32503896,2.22592330
23742,0.36692861,2.60043144
23743,0.37512631,0.86873829
23744,0.38411617,2.47446775
23745,0.33923323,0.71428949
23746,0.35123348,0.76161379
23747,0.30793795,0.87249762
23748,0.32716214,0.72158027
23749,0.31831237,0.63004345
23750,0.31845285,0.64262038
23751,0.34170147,0.83662647
23752,0.32039955,0.60883605
23753,0.35984425,0.80309427
23754,0.33167636,0.64060038
23755,0.36546487,0.78494489
23756,0.36873830,0.71742922
23757,0.32773879,0.65272748
23758,0.30884359,0.72265214
23759,0.33954589,0.78605568
23760,0.30513930,0.82668072
23761,0.37286548,0.72086817
23762,0.37523875,0.91782266
23763,0.31076367,0.82762128
23764,0.34117513,0.59470797
23765,0.30214118,0.97319013
23766,0.34486637,0.73820752
23767,0.32941167,0.62354666
23768,0.31484011,0.58630008
23769,0.35551239,0.62591523
23770,0.30207713,0.57883346
23771,0.31918296,1.02132940
23772,0.33036553,0.85777223
23773,0.30701450,0.57584512
23774,0.31831900,0.77137685
23775,0.33325180,0.61072195
23776,0.36349264,0.72771996
23777,0.34536685,0.66008776
23778,0.33457513,0.85868269
23779,0.31055245,0.74852610
23780,0.33525438,1.16176939
23781,0.35086275,0.57843125
23782,0.38073147,0.49628699
23783,0.33150595,0.77302307
23784,0.30194946,0.65798533
23785,0.35564300,0.63439590
23786,0.37133103,0.65723532
23787,0.29984077,0.85093975
23788,0.40746559,0.70368737
23789,0.32967913,0.69001818
23790,0.33114724,0.81314498
23791,0.35599756,1.37213314
23792,0.35718866,0.70319992
23793,0.39582550,0.60602993
23794,0.33136725,0.68877244
23795,0.39147198,0.97245854
23796,0.36310002,0.58364969
23797,0.39901664,1.71192050
23798,0.34719936,0.67626923
23799,0.32696743,0.60749274
23800,0.36021732,0.68516338
23801,0.31520001,0.80494201
23802,0.31383414,0.70033646
23803,0.36661857,0.97396976
23804,0.34446378,1.74723375
23805,0.31897724,1.13395059
23806,0.35700294,0.79864007
23807,0.31217875,0.69877565
23808,0.39907827,0.67961812
23809,0.35950565,0.70862365
23810,0.32921646,0.86999649
23811,0.31010035,0.95713067
23812,0.40976762,1.02054906
23813,0.33935840,0.67515033
23814,0.35296478,1.43200111
23815,0.35556494,1.29568708
23816,0.39724495,0.76539540
23817,0.34230377,1.53275466
23818,0.33892354,0.62881541
23819,0.39979894,0.87954968
23820,0.39876036,0.66235292
23821,0.32522693,0.79674327
23822,0.39329223,1.05626118
23823,0.34374454,0.84598947
23824,0.34246371,1.85352957
23825,0.34836234,0.65745318
23826,0.36706164,0.77456170
23827,0.34287769,0.85370970
23828,0.33270452,0.79932165
23829,0.34908906,0.79031873
23830,0.34784937,0.71109903
23831,0.41337883,0.69223684
23832,0.36296444,0.63464427
23833,0.32370546,0.68241107
23834,0.34047050,0.62509865
23835,0.37024268,0.64676213
23836,0.37613997,0.54971194
23837,0.39028571,1.54004657
23838,0.38181952,0.65534139
23839,0.33848797,0.65963811
23840,0.34439645,0.70186466
23841,0.35465820,0.65037483
23842,0.35798172,0.67148107
23843,0.31554066,1.03688633
23844,0.34854865,0.63199663
23845,0.36851866,0.64720446
23846,0.35903255,0.76082444
23847,0.33424662,0.84011775
23848,0.34088599,0.89171976
23849,0.34705304,1.05121469
23850,0.30272921,0.61196637
23851,0.31767058,0.81938523
23852,0.33233161,0.76375216
23853,0.37567108,0.57115054
23854,0.35061581,0.70967472
23855,0.30450267,0.65179741
23856,0.34449705,0.75137401
23857,0.35519387,1.09826565
23858,0.34997158,1.77744782
23859,0.32757186,0.80152351
23860,0.36389883,0.83874065
23861,0.33995690,2.14929247
23862,0.33959853,1.35741663
23863,0.32761071,0.59939712
23864,0.40520215,0.85690743
23865,0.29194548,1.31859958
23866,0.37331794,0.66314065
23867,0.28759546,0.84122139
23868,0.31417455,0.65162683
23869,0.29284491,0.85903347
23870,0.30539814,0.65599406
23871,0.26826027,0.96736664
23872,0.29113096,0.81916702
23873,0.30331346,0.80033439
23874,0.33866759,0.67422312
23875,0.32246105,0.78494316
23876,0.32399042,0.77438408
23877,0.34845291,0.65180862
23878,0.34806145,0.74369448
23879,0.32346943,1.24640799
23880,0.35179464,0.95269471
23881,0.34245029,0.71287227
23882,0.30262990,0.61637664
23883,0.32245100,0.57524949
23884,0.32324980,0.94478607
23885,0.34757837,0.65203202
23886,0.36286649,0.72400439
23887,0.33121663,0.79016352
23888,0.32472883,1.14640987
23889,0.40472361,0.57888156
23890,0.30162379,0.62443662
23891,0.35485171,0.58726871
23892,0.33237400,2.32458973
23893,0.36421194,0.92089117
23894,0.33383789,1.12279367
23895,0.39216439,0.78598195
23896,0.35660984,0.81919229
23897,0.31684695,0.59857637
23898,0.35172359,0.89164966
23899,0.30971417,0.69266075
23900,0.32200928,0.76331991
23901,0.30515797,1.02325737
23902,0.36337311,0.85442817
23903,0.30446708,0.90497345
23904,0.38043793,1.35497606
23905,0.35351026,0.65277970
23906,0.38642090,1.15418398
23907,0.37490615,0.63316411
23908,0.38943828,0.75847709
23909,0.38711225,0.69729942
23910,0.35856226,0.59014982
23911,0.34989484,0.86024123
23912,0.37143884,0.86713386
23913,0.31586645,0.66736895
23914,0.35961141,0.53214407
23915,0.35230896,0.68507200
23916,0.33730982,0.55290371
23917,0.32417630,1.00988901
23918,0.35309703,1.05803120
23919,0.35672207,0.89310253
23920,0.34939918,0.64820868
23921,0.35244592,0.93743372
23922,0.30955710,0.71392840
23923,0.35835567,0.71708286
23924,0.32743092,0.90747172
23925,0.34317959,0.71449274
23926,0.34310070,0.84715247
23927,0.34900979,0.62205082
23928,0.35716189,0.70110095
23929,0.35530495,0.80608076
23930,0.38186853,0.72131014
23931,0.33890630,0.58948433
23932,0.33902787,0.69715023
23933,0.37661001,0.83026868
23934,0.31493319,0.73241943
23935,0.36393398,0.73032564
23936,0.33631447,0.93700433
23937,0.40573476,0.70482826
23938,0.38000947,0.67656910
23939,0.35596206,1.06415391
23940,0.39780477,0.74211323
23941,0.33611861,1.04422224
23942,0.36229076,0.65752888
23943,0.32466679,0.83331472
23944,0.32092541,0.79853642
23945,0.35062062,0.75125998
23946,0.33179480,1.03448117
23947,0.29969443,1.01528513
23948,0.36905624,0.69531411
23949,0.33722306,1.05970693
23950,0.33416415,0.74995965
23951,0.34289004,0.60044295
23952,0.34311943,0.60358781
23953,0.35324593,0.70151746
23954,0.32410005,0.65299380
23955,0.34803571,0.62396610
23956,0.37550091,0.97301775
23957,0.32503943,0.67652208
23958,0.33950558,0.60010487
23959,0.33688060,1.05688417
23960,0.32128868,0.68041295
23961,0.35053388,0.80772126
23962,0.31373153,0.60719198
23963,0.38193499,0.62468612
23964,0.34953498,0.95134097
23965,0.30822340,1.01928091
23966,0.39466649,0.70645708
23967,0.34309272,0.67270380
23968,0.34412326,0.65465957
23969,0.33166892,0.58464378
23970,0.30645179,0.63326019
23971,0.34993411,0.58821028
23972,0.37844070,0.78904480
23973,0.31876794,0.91303843
23974,0.34226622,0.79454535
23975,0.34088203,1.45431674
23976,0.36347824,1.36022282
23977,0.31305442,0.88597727
23978,0.36113028,0.66806525
23979,0.31762358,0.82313526
23980,0.34718148,0.70844698
23981,0.36431104,2.19683504
23982,0.39977739,0.96771860
23983,0.35205512,0.65995461
23984,0.35582862,0.62804055
23985,0.33981012,0.80123550
23986,0.38860406,0.61146039
23987,0.33483999,0.66045052
23988,0.32555986,0.65412986
23989,0.32330951,0.63501489
23990,0.36402255,0.78914922
23991,0.36469803,1.41801059
23992,0.31794003,0.77873385
23993,0.33743574,0.50463790
23994,0.35532783,0.57400018
23995,0.33047232,0.63958746
23996,0.34846829,1.23526347
23997,0.34896175,0.82407135
23998,0.37588898,0.61415339
23999,0.34074927,0.58572817
24000,0.31344651,0.64151114
24001,0.33118594,0.73963231
24002,0.36174341,1.03041327
24003,0.35721601,0.61521828
24004,0.36550793,0.60123992
24005,0.39498783,0.71806860
24006,0.34672183,0.77654326
24007,0.34925322,0.73397875
24008,0.32925178,0.58525360
24009,0.36562174,1.87684345
24010,0.37642316,0.75206631
24011,0.37283196,0.70092255
24012,0.37200728,1.42266321
24013,0.36696514,0.66287500
24014,0.39312033,0.75403821
24015,0.37451000,0.68368214
24016,0.36180695,0.58715039
24017,0.37579654,0.91452354
24018,0.37591822,0.75243789
24019,0.39952332,0.68642706
24020,0.33872228,0.79665244
24021,0.38574443,0.72970581
24022,0.37699771,1.25210917
24023,0.35328313,0.75439948
24024,0.34138493,1.65067112
24025,0.37795827,0.81002104
24026,0.41658644,0.61297333
24027,0.28955162,1.02316964
24028,0.35225475,0.72350425
24029,0.40732900,1.82971108
24030,0.35969892,0.80418450
24031,0.35713282,0.99905193
24032,0.37542316,0.75538570
24033,0.33770905,0.62038797
24034,0.38272108,0.71876299
24035,0.36812004,1.50304258
24036,0.36968108,0.65991145
24037,0.36084022,1.02476656
24038,0.36252909,0.69224453
24039,0.36632677,0.79937774
24040,0.35881577,0.80611777
24041,0.34102347,0.60032886
24042,0.34281073,0.83148003
24043,0.33541961,0.80613387
24044,0.36855172,0.62454188
24045,0.35083640,0.59179270
24046,0.39954039,0.77359867
24047,0.34598643,0.75995731
24048,0.36097400,0.69483292
24049,0.33404317,0.65945977
24050,0.38757590,0.94857442
24051,0.35863527,0.61322415
24052,0.39986583,0.61635572
24053,0.37732405,0.78395593
24054,0.33944987,2.85239887
24055,0.34984085,0.72367585
24056,0.39443972,0.83377558
24057,0.32448918,2.04763460
24058,0.32534849,0.67467618
24059,0.33946190,0.81414115
24060,0.37210385,0.80160737
24061,0.30031389,0.56033617
24062,0.38371737,0.88388669
24063,0.36138979,0.50595170
24064,0.33809882,1.65621006
24065,0.39396018,0.98544723
24066,0.34251014,0.58288413
24067,0.33340917,0.73950475
24068,0.37004448,0.74590820
24069,0.34878143,0.56789845
24070,0.38763953,0.78853399
24071,0.29917990,0.64883965
24072,0.35425030,0.92036635
24073,0.39166844,0.81457907
24074,0.34930214,0.78105241
24075,0.31834859,0.66994137
24076,0.35238958,0.66388166
24077,0.30800942,0.63702512
24078,0.38599614,0.75935823
24079,0.36331188,0.76957375
24080,0.34554825,0.81494302
24081,0.33993874,0.68111831
24082,0.34938729,0.69759864
24083,0.36008779,0.91889137
24084,0.34062141,0.80606711
24085,0.36991293,0.69617623
24086,0.36372303,0.77571017
24087,0.37225209,0.69790971
24088,0.38990327,0.72228837
24089,0.33673121,0.85960144
24090,0.33172610,0.67472637
24091,0.35462915,0.59504837
24092,0.35248821,0.82199407
24093,0.32095936,0.80858469
24094,0.32431195,0.82925314
24095,0.35163043,1.28334904
24096,0.37653816,0.94995481
24097,0.33678486,0.58660024
24098,0.31833424,0.82849574
24099,0.35940599,0.92991519
24100,0.37475246,0.87020719
24101,0.32677432,0.66476494
24102,0.34645854,0.79496002
24103,0.34180161,0.74240714
24104,0.32466671,0.78170586
24105,0.31479914,0.64311922
24106,0.36785255,0.67633033
24107,0.31521764,0.59738433
24108,0.34452286,0.93158901
24109,0.37710893,0.99186838
24110,0.36130736,0.90838760
24111,0.35874815,0.78005952
24112,0.35612560,0.58960903
24113,0.35693124,0.60874689
24114,0.36954718,0.66648066
24115,0.32898136,0.62211210
24116,0.36357693,0.85261250
24117,0.29750599,0.67173553
24118,0.33190249,0.64153302
24119,0.30676609,0.71938562
24120,0.28610328,0.96202654
24121,0.29092253,0.58348554
24122,0.32221482,0.66617852
24123,0.34901110,0.81466097
24124,0.30329829,0.74924988
24125,0.30100896,0.89036983
24126,0.32877662,1.13676679
24127,0.30793643,0.70940286
24128,0.30250316,0.85651577
24129,0.29623337,0.59157670
24130,0.31747297,0.62514228
24131,0.32597756,0.78246039
24132,0.33175667,0.90933192
24133,0.28155418,0.60981560
24134,0.32175357,0.75323397
24135,0.32671182,0.63061965
24136,0.33093395,1.11309731
24137,0.36668686,0.59975636
24138,0.31249514,0.80662131
24139,0.35480400,0.66975564
24140,0.29765080,0.94558215
24141,0.33553080,0.65362597
24142,0.33259358,0.67234272
24143,0.35973088,0.59073311
24144,0.37655070,0.60122693
24145,0.38794624,0.81343794
24146,0.38416843,0.73389846
24147,0.36157732,0.87277853
24148,0.34736805,0.56348348
24149,0.32767769,0.71955591
24150,0.36561214,1.02222133
24151,0.42945538,0.62538278
24152,0.31868732,0.83360988
24153,0.31661019,0.77717400
24154,0.37207140,0.72072572
24155,0.32230614,0.71243310
24156,0.33268146,0.66681927
24157,0.32922656,0.69758958
24158,0.34767304,1.72250950
24159,0.36560356,1.10804498
24160,0.36588690,0.65638733
24161,0.43782243,0.61279058
24162,0.34659081,0.77385020
24163,0.35395646,0.61257213
24164,0.33790118,0.64138645
24165,0.33292241,1.00583005
24166,0.38956822,0.65706795
24167,0.33480225,2.41305375
24168,0.36777647,0.88677722
24169,0.32020597,0.62187278
24170,0.37973781,0.66550606
24171,0.34266434,0.84747332
24172,0.34764203,0.74084961
24173,0.42086522,0.72124314
24174,0.38114347,0.79682726
24175,0.34924377,1.24511528
24176,0.38158912,0.74075651
24177,0.34687350,0.87350678
24178,0.36835196,0.68358094
24179,0.31647899,0.66560662
24180,0.38473945,0.77395546
24181,0.31244098,0.82013971
24182,0.32836840,0.77039707
24183,0.36655544,0.68344015
24184,0.33360598,1.01134253
24185,0.33110226,0.98906422
24186,0.39400120,0.81031138
24187,0.34893996,1.94540191
24188,0.33496944,0.78083563
24189,0.33288809,0.66982293
24190,0.34199198,0.71720845
24191,0.33299228,0.59666085
24192,0.32488232,0.71663600
24193,0.30732490,0.77814621
24194,0.29544288,0.62453526
24195,0.31512565,1.02226973
24196,0.35259830,1.86872566
24197,0.31658024,1.18050611
24198,0.33566851,0.75132638
24199,0.31659095,0.69047797
24200,0.33305219,0.66617697
24201,0.34140279,0.82820743
24202,0.34327114,0.72679609
24203,0.35247253,0.81959552
24204,0.31952911,0.86795497
24205,0.30402557,0.74003798
24206,0.39737920,1.41605520
24207,0.29841052,0.75608104
24208,0.32618168,0.65023869
24209,0.30119703,0.75101984
24210,0.37064559,0.67426300
24211,0.33498032,0.72189355
24212,0.28997756,1.03356254
24213,0.29086783,1.08398354
24214,0.28336985,0.60302120
24215,0.30609382,1.21121585
24216,0.39597763,0.63816839
24217,0.29836509,0.61804992
24218,0.29320798,0.55347288
24219,0.35725190,0.58484495
24220,0.34842967,0.64593679
24221,0.32294630,0.91501349
24222,0.32307657,1.73718572
24223,0.34907201,0.71213597
24224,0.33721708,0.92740476
24225,0.34046651,0.74721873
24226,0.35759006,0.91806179
24227,0.30749936,1.01162887
24228,0.31810461,0.66436905
24229,0.29210402,0.67512399
24230,0.32445302,0.94322836
24231,0.31647528,1.31797588
24232,0.32303056,0.77934933
24233,0.31069972,0.58893669
24234,0.30685174,0.80456436
24235,0.30793873,0.77660173
24236,0.36711237,1.09304094
24237,0.31666600,0.88463759
24238,0.31154188,0.70647824
24239,0.33864836,0.69027519
24240,0.32819401,0.68389529
24241,0.30402974,0.68213630
24242,0.32804164,0.86941773
24243,0.35507109,0.62907970
24244,0.34350882,1.11870134
24245,0.32825890,0.68172061
24246,0.35874996,0.61874741
24247,0.32527711,0.92956305
24248,0.29397826,0.84625983
24249,0.34710951,0.85428423
24250,0.33329049,1.36222959
24251,0.29809848,0.97353590
24252,0.29824891,0.72844911
24253,0.28748718,0.62609339
24254,0.30575596,0.76548040
24255,0.35810528,0.60505015
24256,0.39511246,0.62691134
24257,0.31886318,0.67719835
24258,0.30701487,0.69691008
24259,0.27674247,0.76960075
24260,0.31379252,0.65579581
24261,0.30324924,0.78364629
24262,0.31866169,0.76498467
24263,0.29465560,0.99488455
24264,0.33259499,1.51991916
24265,0.31276796,0.65661579
24266,0.30713011,0.75162274
24267,0.34741610,1.57711220
24268,0.33590100,0.66145980
24269,0.28929051,1.01556706
24270,0.27875607,0.63260823
24271,0.30908623,0.98008806
24272,0.33298144,0.66248268
24273,0.30616173,0.90279835
24274,0.34180693,0.62860584
24275,0.34736786,0.67349774
24276,0.32933101,0.95158935
24277,0.33276751,0.73882025
24278,0.31030051,0.72953361
24279,0.37440188,0.97185242
24280,0.36839584,0.67841333
24281,0.30201422,0.84266943
24282,0.34440022,0.68290573
24283,0.35012158,0.88941371
24284,0.31291772,0.68381661
24285,0.32490625,0.61257046
24286,0.39767827,0.68098009
24287,0.30992363,1.03759277
24288,0.36948013,1.03020906
24289,0.35890716,0.62045270
24290,0.33673233,0.65686208
24291,0.30821522,1.14629388
24292,0.32472859,0.55609858
24293,0.32015882,0.93524480
24294,0.32477176,0.94859898
24295,0.33952950,0.68824780
24296,0.33165373,0.82112211
24297,0.30422179,1.02915013
24298,0.32124269,0.69867712
24299,0.34202727,0.99914873
24300,0.29625357,0.71583796
24301,0.33240698,0.92780584
24302,0.31222469,0.70086187
24303,0.37666444,0.62636369
24304,0.36654489,0.70238036
24305,0.33613379,0.84943759
24306,0.36087429,1.39773071
24307,0.31979151,0.66270578
24308,0.33805327,0.63301766
24309,0.38184225,0.81840152
24310,0.31346379,0.85556895
24311,0.32988314,0.77331895
24312,0.32882323,1.23188400
24313,0.29549824,0.74978697
24314,0.30938027,1.38959956
24315,0.35018822,0.70392144
24316,0.37479031,0.90424085
24317,0.33625147,0.68708229
24318,0.35736203,0.89334095
24319,0.36206322,0.60301125
24320,0.32457142,0.84225750
24321,0.34028427,0.82743251
24322,0.31197409,0.64735031
24323,0.32996767,1.08112073
24324,0.33178210,0.56744581
24325,0.34163778,1.35327864
24326,0.39978186,0.59893835
24327,0.36065969,0.81572366
24328,0.30539284,0.84563750
24329,0.33063436,0.73900610
24330,0.38446740,0.83834058
24331,0.35261164,0.76062250
24332,0.35257486,0.92565048
24333,0.31863964,0.69844437
24334,0.31767119,1.65206861
24335,0.32208432,0.85227877
24336,0.41086147,0.87788039
24337,0.30912620,0.62307298
24338,0.31683434,0.70078719
24339,0.34118602,3.85902381
24340,0.37763034,0.97166193
24341,0.31395493,0.83734030
24342,0.31290931,0.80938554
24343,0.33863026,0.65711194
24344,0.32636974,1.09984255
24345,0.30382896,0.72352201
24346,0.33988478,0.75628585
24347,0.36042188,0.84984809
24348,0.40155629,0.63759959
24349,0.34105698,0.64388537
24350,0.35205756,0.82316047
24351,0.34406346,0.64071482
24352,0.35457039,0.83674198
24353,0.32606297,0.61105764
24354,0.32877272,0.81808180
24355,0.36665352,0.60510021
24356,0.37111624,0.77616829
24357,0.30893578,2.40639877
24358,0.30944516,0.61588436
24359,0.36402911,0.96028042
24360,0.34301945,0.55396044
24361,0.36304961,1.54413450
24362,0.33340061,0.85707170
24363,0.28947396,0.60882020
24364,0.38254534,0.70679599
24365,0.32081669,0.58788508
24366,0.32629536,1.37336457
24367,0.32811292,0.73956984
24368,0.32695219,0.59408563
24369,0.35610642,0.87340921
24370,0.35311754,0.60423893
24371,0.33536537,1.25815868
24372,0.34067481,0.82507044
24373,0.35471367,0.80690974
24374,0.32034118,0.92187995
24375,0.32223886,1.18523157
24376,0.34774544,0.74179685
24377,0.31330108,0.63415200
24378,0.33255190,0.56283700
24379,0.37332876,1.55031598
24380,0.32251041,2.07617307
24381,0.32565764,0.70951611
24382,0.35797938,0.67197043
24383,0.33094010,0.79422438
24384,0.32944291,0.86567527
24385,0.36941518,1.39189649
24386,0.41003702,1.00511408
24387,0.29315066,0.61755115
24388,0.30416562,0.89442134
24389,0.34772842,0.74100959
24390,0.34410519,0.69181514
24391,0.32750358,0.69555622
24392,0.34404783,0.53843218
24393,0.32960458,0.79327637
24394,0.34676110,0.76833755
24395,0.38477883,0.84016544
24396,0.35750133,0.68991381
24397,0.33618997,0.67205042
24398,0.33288235,0.71097273
24399,0.38916579,2.13515258
24400,0.33439172,0.73631024
24401,0.31872803,0.81387937
24402,0.29270878,0.85043913
24403,0.33580382,0.66848320
24404,0.35607599,0.68786597
24405,0.33142713,1.32870674
24406,0.37174710,0.94382089
24407,0.30265050,0.68369013
24408,0.34165705,1.39949536
24409,0.32094539,0.97837347
24410,0.33818557,0.87809074
24411,0.33285955,0.63764238
24412,0.32012750,0.67769998
24413,0.30323033,0.80005997
24414,0.34942053,0.63383621
24415,0.34397931,0.63324153
24416,0.33889282,0.66586447
24417,0.32151029,1.40539014
24418,0.33677077,1.16491985
24419,0.31259064,0.62289041
24420,0.30340525,0.79274297
24421,0.32807530,0.78796709
24422,0.35030441,0.89427209
24423,0.33050003,0.84134936
24424,0.35697735,0.61639804
24425,0.33719555,1.73643696
24426,0.39197241,1.76449108
24427,0.36876163,0.98278815
24428,0.39711030,0.68398368
24429,0.28335095,0.69919646
24430,0.32429721,1.52190363
24431,0.32984848,0.76834023
24432,0.34990830,0.71097970
24433,0.30137398,0.65509754
24434,0.31640475,0.93440926
24435,0.33340437,1.10371602
24436,0.36235656,0.69367701
24437,0.33673428,1.11786211
24438,0.34275794,0.78255379
24439,0.34799309,0.80329150
24440,0.38115641,1.16408300
24441,0.34116846,2.60574508
24442,0.31081595,0.78390145
24443,0.35305918,0.64055324
24444,0.36267787,0.64198744
24445,0.32653825,0.60542578
24446,0.34914601,0.83292246
24447,0.33015873,0.77670538
24448,0.33045876,0.76245499
24449,0.32463972,0.66223156
24450,0.30713698,0.66423547
24451,0.33589167,1.13866544
24452,0.35580634,0.73073238
24453,0.32412470,0.66165632
24454,0.31579938,0.90411568
24455,0.34898721,1.12202501
24456,0.32291091,0.70801330
24457,0.33806248,0.85977656
24458,0.34347989,0.62285924
24459,0.32400595,1.55572927
24460,0.38876376,0.81790292
24461,0.32715179,0.75031221
24462,0.32644757,1.07781577
24463,0.36000898,0.93458676
24464,0.31145365,0.65792441
24465,0.36767525,1.06991315
24466,0.38727848,1.01874983
24467,0.33931425,0.61320519
24468,0.30701926,0.86277157
24469,0.33111996,0.82653689
24470,0.33303887,0.74902231
24471,0.33892677,0.67132080
24472,0.35505282,0.73576093
24473,0.33651515,0.62526429
24474,0.37908857,0.64186001
24475,0.34834082,0.76220298
24476,0.34893768,0.69604635
24477,0.36232081,0.84299588
24478,0.37737757,0.81552577
24479,0.35659764,1.07572746
24480,0.32759532,0.80203897
24481,0.32654532,0.69826299
24482,0.32236187,0.69020861
24483,0.30514206,0.61656749
24484,0.34800567,1.01781058
24485,0.35044168,0.72174424
24486,0.34933568,0.88605827
24487,0.33448602,0.62018144
24488,0.32683035,1.01028371
24489,0.31759654,0.65515661
24490,0.33416092,1.02750969
24491,0.33926756,0.52179378
24492,0.35937590,0.78034925
24493,0.32359920,0.72654581
24494,0.33193970,0.75260729
24495,0.33692091,0.79727334
24496,0.35123029,0.94744468
24497,0.30865514,0.64335680
24498,0.30745571,0.60960561
24499,0.39467361,1.14863598
24500,0.31692020,0.86537963
24501,0.30149086,0.70786703
24502,0.30807643,0.62732679
24503,0.32939997,0.80640095
24504,0.36270345,0.93030500
24505,0.34053486,1.52639985
24506,0.34441074,0.72670192
24507,0.35542036,0.63034552
24508,0.35819427,0.74452341
24509,0.30984352,0.78656554
24510,0.34018186,0.90914989
24511,0.32113214,0.65248072
24512,0.33992764,0.91462445
24513,0.32968720,1.69075513
24514,0.32034254,1.56761634
24515,0.36683149,0.60893703
24516,0.37360304,0.91337341
24517,0.31851897,0.58754033
24518,0.35099646,0.65761524
24519,0.35210853,0.70826870
24520,0.33543472,0.58988023
24521,0.32008341,0.65323722
24522,0.31277110,0.70017523
24523,0.33811085,0.76810211
24524,0.30817678,0.83789021
24525,0.30541350,1.05333006
24526,0.31333416,1.60252595
24527,0.30671877,0.85497904
24528,0.35452284,0.68727231
24529,0.32187727,0.78256619
24530,0.30398049,0.62510008
24531,0.35228297,1.01845956
24532,0.31075608,0.83787614
24533,0.33755183,0.78066176
24534,0.34436253,0.76544791
24535,0.32615504,0.74134642
24536,0.33209354,0.67532396
24537,0.30409676,1.36539876
24538,0.33203048,0.64395642
24539,0.33661682,0.80804014
24540,0.33828796,0.70416349
24541,0.33752470,0.83011150
24542,0.30755424,0.78139830
24543,0.31100445,0.80615032
24544,0.33582558,0.95548016
24545,0.30620278,0.96608502
24546,0.34798169,0.79936415
24547,0.36809594,1.11783576
24548,0.38345423,0.80997169
24549,0.39512830,0.60891992
24550,0.31328868,0.71468168
24551,0.33378911,0.59382033
24552,0.32699089,1.87701142
24553,0.36003504,1.21250641
24554,0.31676438,0.76857162
24555,0.35482262,0.73089403
24556,0.40913792,0.60422689
24557,0.34296779,0.69578564
24558,0.35152109,0.65891975
24559,0.33565324,1.97886992
24560,0.32967823,0.56842321
24561,0.34965176,0.99494785
24562,0.33783453,0.62222922
24563,0.32603348,0.76602548
24564,0.36929100,0.87174404
24565,0.36322271,0.62773961
24566,0.40106719,0.71200317
24567,0.42281757,0.55456674
24568,0.37069023,0.75914872
24569,0.35975721,0.74374294
24570,0.31954188,0.74309081
24571,0.39222863,0.85381621
24572,0.41972366,0.61721313
24573,0.30518902,0.72272730
24574,0.35435685,0.72585297
24575,0.36896184,0.67939675
24576,0.37659983,0.76141131
24577,0.33795919,0.77913386
24578,0.60501467,0.71761942
24579,0.32908318,0.84740984
24580,0.32394138,0.63816172
24581,0.34999657,1.06346881
24582,0.31719203,0.67235154
24583,0.34937223,1.15169215
24584,0.30939405,0.97736645
24585,0.31612953,0.97190005
24586,0.34549166,0.91612434
24587,0.31674551,0.73604304
24588,0.28326352,0.71019286
24589,0.28105221,0.93459022
24590,0.30812495,1.03182471
24591,0.28743273,0.67256278
24592,0.29777386,2.06310678
24593,0.36709298,1.10059452
24594,0.32547285,0.68773919
24595,0.31925613,0.56396061
24596,0.37619054,0.64721853
24597,0.35012795,0.66107678
24598,0.38641985,0.69306612
24599,0.33056088,0.87470084
24600,0.33187124,0.66550988
24601,0.35913433,1.66847801
24602,0.35952336,0.99360591
24603,0.33978404,0.81105244
24604,0.41119511,0.82964772
24605,0.35475239,0.78492898
24606,0.37570991,0.77677280
24607,0.37335433,0.75065547
24608,0.34743347,0.82122868
